event,key,key_hold_time,timestamp,inter_key_delay,is_backspace,session_time_of_day,user_id,session_id
press,Key.space,,1750044221.11,0.77,0.0,0.3706,user1,s2
release,Key.space,0.052,1750044221.162,,,,user1,s2
press,m,,1750044222.29,1.18,0.0,0.3706,user1,s2
release,m,0.088,1750044222.378,,,,user1,s2
press,a,,1750044222.65,0.359,0.0,0.3706,user1,s2
release,a,0.075,1750044222.725,,,,user1,s2
press,i,,1750044222.826,0.176,0.0,0.3706,user1,s2
release,i,0.075,1750044222.901,,,,user1,s2
press,Key.space,,1750044223.071,0.246,0.0,0.3706,user1,s2
release,Key.space,0.028,1750044223.1,,,,user1,s2
press,n,,1750044223.25,0.178,0.0,0.3706,user1,s2
release,n,0.067,1750044223.317,,,,user1,s2
press,a,,1750044223.389,0.14,0.0,0.3706,user1,s2
release,a,0.073,1750044223.463,,,,user1,s2
press,c,,1750044223.692,0.303,0.0,0.3706,user1,s2
release,c,0.081,1750044223.773,,,,user1,s2
press,h,,1750044224.0,0.308,0.0,0.3706,user1,s2
release,h,0.022,1750044224.022,,,,user1,s2
press,u,,1750044224.202,0.202,0.0,0.3706,user1,s2
release,u,0.079,1750044224.281,,,,user1,s2
press,Key.space,,1750044224.445,0.243,0.0,0.3706,user1,s2
release,Key.space,0.05,1750044224.495,,,,user1,s2
press,a,,1750044225.271,0.825,0.0,0.3707,user1,s2
release,a,0.084,1750044225.354,,,,user1,s2
press,a,,1750044225.496,0.226,0.0,0.3707,user1,s2
release,a,0.073,1750044225.57,,,,user1,s2
press,j,,1750044225.827,0.331,0.0,0.3707,user1,s2
release,j,0.074,1750044225.902,,,,user1,s2
press,Key.space,,1750044226.181,0.354,0.0,0.3707,user1,s2
release,Key.space,0.082,1750044226.263,,,,user1,s2
press,c,,1750044226.462,0.28,0.0,0.3707,user1,s2
release,c,0.064,1750044226.526,,,,user1,s2
press,h,,1750044227.03,0.569,0.0,0.3707,user1,s2
release,h,0.05,1750044227.081,,,,user1,s2
press,h,,1750044227.156,0.126,0.0,0.3707,user1,s2
release,h,0.084,1750044227.24,,,,user1,s2
press,a,,1750044227.474,0.317,0.0,0.3707,user1,s2
release,a,0.112,1750044227.586,,,,user1,s2
press,m,,1750044227.84,0.366,0.0,0.3707,user1,s2
release,m,0.027,1750044227.867,,,,user1,s2
press,Key.space,,1750044227.994,0.155,0.0,0.3707,user1,s2
release,Key.space,0.045,1750044228.039,,,,user1,s2
press,c,,1750044228.53,0.536,0.0,0.3707,user1,s2
release,c,0.054,1750044228.584,,,,user1,s2
press,h,,1750044228.98,0.45,0.0,0.3707,user1,s2
release,h,0.039,1750044229.019,,,,user1,s2
press,h,,1750044229.115,0.135,0.0,0.3707,user1,s2
release,h,0.067,1750044229.182,,,,user1,s2
press,a,,1750044229.317,0.202,0.0,0.3707,user1,s2
release,a,0.07,1750044229.387,,,,user1,s2
press,m,,1750044229.629,0.312,0.0,0.3707,user1,s2
release,m,0.052,1750044229.682,,,,user1,s2
press,Key.space,,1750044229.88,0.251,0.0,0.3707,user1,s2
release,Key.space,0.03,1750044229.911,,,,user1,s2
press,c,,1750044230.362,0.481,0.0,0.3707,user1,s2
release,c,0.051,1750044230.413,,,,user1,s2
press,h,,1750044230.724,0.362,0.0,0.3707,user1,s2
release,h,0.083,1750044230.807,,,,user1,s2
press,h,,1750044230.93,0.206,0.0,0.3707,user1,s2
release,h,0.05,1750044230.98,,,,user1,s2
press,h,,1750044231.058,0.128,0.0,0.3707,user1,s2
release,h,0.054,1750044231.113,,,,user1,s2
press,a,,1750044231.321,0.263,0.0,0.3707,user1,s2
release,a,0.057,1750044231.379,,,,user1,s2
press,m,,1750044231.65,0.329,0.0,0.3707,user1,s2
release,m,0.061,1750044231.711,,,,user1,s2
press,f,,1750044232.79,1.14,0.0,0.3707,user1,s2
release,f,0.238,1750044233.028,,,,user1,s2
press,r,,1750044233.361,0.57,0.0,0.3708,user1,s2
release,r,0.312,1750044233.673,,,,user1,s2
press,f,,1750044233.93,0.57,0.0,0.3708,user1,s2
release,f,0.384,1750044234.315,,,,user1,s2
press,w,,1750044234.38,0.45,0.0,0.3708,user1,s2
press,w,,1750044234.921,0.54,0.0,0.3708,user1,s2
press,w,,1750044234.933,0.012,0.0,0.3708,user1,s2
press,w,,1750044234.961,0.028,0.0,0.3708,user1,s2
press,w,,1750044234.994,0.033,0.0,0.3708,user1,s2
press,w,,1750044235.025,0.031,0.0,0.3708,user1,s2
press,w,,1750044235.057,0.032,0.0,0.3708,user1,s2
press,w,,1750044235.089,0.032,0.0,0.3708,user1,s2
press,w,,1750044235.121,0.032,0.0,0.3708,user1,s2
press,w,,1750044235.155,0.034,0.0,0.3708,user1,s2
press,w,,1750044235.186,0.031,0.0,0.3708,user1,s2
release,w,0.016,1750044235.202,,,,user1,s2
press,j,,1750044235.227,0.041,0.0,0.3708,user1,s2
release,j,0.317,1750044235.544,,,,user1,s2
press,Key.backspace,,1750044236.33,1.103,1.0,0.3708,user1,s2
release,Key.backspace,0.305,1750044236.635,,,,user1,s2
press,Key.backspace,,1750044236.69,0.36,1.0,0.3708,user1,s2
release,Key.backspace,0.142,1750044236.832,,,,user1,s2
press,Key.backspace,,1750044236.998,0.308,1.0,0.3708,user1,s2
press,Key.backspace,,1750044237.528,0.53,1.0,0.3708,user1,s2
press,Key.backspace,,1750044237.562,0.035,1.0,0.3708,user1,s2
press,Key.backspace,,1750044237.592,0.03,1.0,0.3708,user1,s2
press,Key.backspace,,1750044237.623,0.031,1.0,0.3708,user1,s2
press,Key.backspace,,1750044237.656,0.033,1.0,0.3708,user1,s2
press,Key.backspace,,1750044237.688,0.032,1.0,0.3708,user1,s2
press,Key.backspace,,1750044237.719,0.032,1.0,0.3708,user1,s2
press,Key.backspace,,1750044237.751,0.032,1.0,0.3708,user1,s2
release,Key.backspace,0.022,1750044237.773,,,,user1,s2
press,Key.backspace,,1750044237.907,0.155,1.0,0.3708,user1,s2
release,Key.backspace,0.051,1750044237.957,,,,user1,s2
press,Key.backspace,,1750044238.175,0.269,1.0,0.3708,user1,s2
release,Key.backspace,0.091,1750044238.267,,,,user1,s2
press,Key.space,,1750044239.003,0.828,0.0,0.3708,user1,s2
release,Key.space,0.077,1750044239.08,,,,user1,s2
press,f,,1750044240.021,1.018,0.0,0.3708,user1,s2
release,f,0.161,1750044240.182,,,,user1,s2
press,o,,1750044241.04,1.019,0.0,0.3708,user1,s2
release,o,0.171,1750044241.211,,,,user1,s2
press,r,,1750044241.52,0.48,0.0,0.3708,user1,s2
release,r,0.2,1750044241.721,,,,user1,s2
press,Key.space,,1750044242.0,0.48,0.0,0.3709,user1,s2
release,Key.space,0.127,1750044242.128,,,,user1,s2
press,t,,1750044242.747,0.746,0.0,0.3709,user1,s2
release,t,0.243,1750044242.989,,,,user1,s2
press,h,,1750044243.052,0.306,0.0,0.3709,user1,s2
release,h,0.239,1750044243.292,,,,user1,s2
press,e,,1750044243.711,0.658,0.0,0.3709,user1,s2
release,e,0.147,1750044243.857,,,,user1,s2
press,Key.space,,1750044244.07,0.359,0.0,0.3709,user1,s2
release,Key.space,0.075,1750044244.145,,,,user1,s2
press,r,,1750044245.062,0.992,0.0,0.3709,user1,s2
release,r,0.093,1750044245.154,,,,user1,s2
press,e,,1750044245.611,0.549,0.0,0.3709,user1,s2
release,e,0.175,1750044245.786,,,,user1,s2
press,s,,1750044246.02,0.409,0.0,0.3709,user1,s2
release,s,0.132,1750044246.153,,,,user1,s2
press,t,,1750044246.47,0.45,0.0,0.3709,user1,s2
release,t,0.072,1750044246.542,,,,user1,s2
press,Key.space,,1750044246.645,0.174,0.0,0.3709,user1,s2
release,Key.space,0.096,1750044246.741,,,,user1,s2
press,o,,1750044247.317,0.673,0.0,0.3709,user1,s2
release,o,0.112,1750044247.429,,,,user1,s2
press,f,,1750044247.73,0.412,0.0,0.3709,user1,s2
release,f,0.145,1750044247.875,,,,user1,s2
press,Key.space,,1750044247.945,0.215,0.0,0.3709,user1,s2
release,Key.space,0.091,1750044248.036,,,,user1,s2
press,m,,1750044248.577,0.632,0.0,0.3709,user1,s2
release,m,0.127,1750044248.704,,,,user1,s2
press,a,,1750044248.863,0.286,0.0,0.3709,user1,s2
release,a,0.102,1750044248.965,,,,user1,s2
press,Key.space,,1750044249.11,0.247,0.0,0.3709,user1,s2
release,Key.space,0.047,1750044249.157,,,,user1,s2
press,l,,1750044249.774,0.664,0.0,0.3709,user1,s2
release,l,0.106,1750044249.88,,,,user1,s2
press,i,,1750044250.045,0.271,0.0,0.3709,user1,s2
release,i,0.112,1750044250.156,,,,user1,s2
press,f,,1750044250.492,0.447,0.0,0.3709,user1,s2
release,f,0.083,1750044250.574,,,,user1,s2
press,e,,1750044250.94,0.448,0.0,0.3709,user1,s2
release,e,0.073,1750044251.014,,,,user1,s2
press,Key.esc,,1750044253.493,2.552,0.0,0.371,user1,s2
release,Key.esc,0.108,1750044253.601,,,,user1,s2
